class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Five,0.717360318,0.990774274,-0.00018036,0.594260991,0.936080277,-0.073523685,0.49718219,0.804162025,-0.107701011,0.424914658,0.694813728,-0.143824548,0.344091177,0.641741335,-0.181120113,0.612900972,0.550692797,-0.034440968,0.575039387,0.391023815,-0.072022267,0.561643064,0.288811028,-0.112274364,0.552177489,0.199150771,-0.139749587,0.697808146,0.530269563,-0.037122406,0.706740201,0.341943622,-0.054988421,0.717718959,0.226022661,-0.099457696,0.728162825,0.123033196,-0.139805228,0.771282315,0.555860698,-0.051297147,0.795962036,0.38534981,-0.080568686,0.814088166,0.277157009,-0.121953294,0.828232527,0.177918971,-0.152927518,0.840969086,0.620441437,-0.074272089,0.886718988,0.506847978,-0.109876625,0.914350986,0.432679653,-0.141999796,0.936881244,0.357986897,-0.169270232
Five,0.715519726,0.991666377,-0.000159156,0.592053473,0.934582174,-0.073095888,0.496056765,0.801656961,-0.106722176,0.422944695,0.694230497,-0.142982543,0.341751635,0.646070004,-0.181231782,0.613264918,0.548408449,-0.032489032,0.574729264,0.39150995,-0.067769662,0.561508715,0.289582103,-0.106222577,0.551649332,0.198810607,-0.134109393,0.698964834,0.528417885,-0.034704309,0.707222342,0.342094958,-0.051802784,0.717074037,0.225916475,-0.096346699,0.7265172,0.123342901,-0.136926964,0.77276057,0.55423677,-0.048449378,0.796722412,0.38447088,-0.07866285,0.813600183,0.274748176,-0.121969044,0.826397657,0.174463421,-0.154164016,0.84209615,0.619134068,-0.070898876,0.888554096,0.50624156,-0.106368527,0.915516317,0.431439996,-0.139095888,0.937209845,0.355302393,-0.167151839
Five,0.722274721,0.987656236,-0.000190434,0.596541226,0.930124879,-0.078105681,0.498025805,0.797117293,-0.116173342,0.423404634,0.688978791,-0.155363217,0.34039703,0.639736533,-0.196836472,0.611786366,0.544787347,-0.045823514,0.574261308,0.385385185,-0.086400568,0.561345816,0.284732461,-0.127498791,0.552178204,0.195452899,-0.155623332,0.69884485,0.525187612,-0.047139354,0.70731914,0.336823523,-0.07036113,0.717963934,0.221443534,-0.116706088,0.728052974,0.11837548,-0.159144372,0.773864269,0.55172503,-0.059615795,0.797866344,0.380792379,-0.095075577,0.815485775,0.272355437,-0.139347568,0.829109848,0.172257632,-0.172057688,0.844265938,0.616989553,-0.080231093,0.889855325,0.504740775,-0.120109662,0.916266978,0.43058452,-0.153227851,0.937592983,0.354628146,-0.181814924
Five,0.719626009,0.982544661,-0.000167946,0.594120204,0.927360594,-0.074325196,0.497915804,0.794431627,-0.110779807,0.425409675,0.687049985,-0.148816332,0.34503606,0.635582149,-0.189599007,0.614525855,0.53996408,-0.037890453,0.576348722,0.382840991,-0.077069923,0.56386888,0.281697571,-0.117204636,0.555435658,0.191941291,-0.14569284,0.69891876,0.52072978,-0.041187841,0.70814532,0.333143651,-0.062204253,0.719702721,0.218349397,-0.10747768,0.731886029,0.115648627,-0.147052556,0.771889329,0.546033204,-0.055019245,0.797242641,0.377778709,-0.087331511,0.815159917,0.268462658,-0.129595652,0.830013037,0.168916196,-0.160893485,0.840509713,0.609159172,-0.077841297,0.888681591,0.49671185,-0.115100332,0.917161703,0.421882808,-0.147250697,0.940889299,0.346014023,-0.17499809
Five,0.723669767,0.982024729,-0.000162408,0.597500026,0.926623881,-0.078601703,0.499187589,0.791603863,-0.116137005,0.425436288,0.683779001,-0.156241134,0.341552883,0.633347511,-0.200096205,0.614633441,0.537659347,-0.044477962,0.576178789,0.381076038,-0.083694242,0.563282371,0.280687511,-0.12415088,0.55516845,0.191090196,-0.153459489,0.700762928,0.518597245,-0.04633642,0.709161043,0.332198024,-0.066969782,0.719759583,0.218091697,-0.112011418,0.730745554,0.115958691,-0.153341055,0.774996281,0.544677973,-0.059800498,0.799541473,0.376101613,-0.093124762,0.817107439,0.26806733,-0.137716696,0.83137846,0.168859482,-0.171926394,0.844726682,0.608882904,-0.082028739,0.890967071,0.496549129,-0.120662808,0.91843009,0.421715915,-0.153789893,0.941206455,0.345316648,-0.183698118
Five,0.717102766,0.97962904,-0.000161897,0.593067408,0.922658205,-0.075610518,0.498775244,0.790787458,-0.112371221,0.426373661,0.684605479,-0.151460439,0.346269816,0.633485496,-0.193569258,0.616393507,0.536115885,-0.035129428,0.577553868,0.380144715,-0.07304012,0.564754128,0.278987616,-0.114345275,0.556552231,0.189275324,-0.144543603,0.701026201,0.517235518,-0.037556179,0.709473372,0.330574542,-0.057085503,0.720487833,0.214911669,-0.102551416,0.731919765,0.111822546,-0.143266842,0.774414778,0.543288469,-0.051210951,0.79978627,0.37448287,-0.082061343,0.817805469,0.26507768,-0.123637982,0.832329154,0.164806306,-0.154116631,0.84328264,0.607678175,-0.074916355,0.890088916,0.494346499,-0.111426167,0.917467713,0.41897589,-0.14313072,0.939431071,0.341987848,-0.170833543
Five,0.724741995,0.98190546,-0.000160715,0.598944128,0.922558188,-0.078272052,0.500688791,0.791131973,-0.116536267,0.426201046,0.683957994,-0.156382427,0.347171903,0.633853137,-0.197539613,0.617588401,0.538859427,-0.045122519,0.577576756,0.381967753,-0.085481457,0.564788282,0.281811327,-0.126688421,0.556743741,0.192923456,-0.155110061,0.703157365,0.519979239,-0.045768198,0.710033,0.33207956,-0.069539286,0.721059322,0.21590066,-0.117911518,0.732406735,0.112573624,-0.162356421,0.776780546,0.546414137,-0.057141203,0.80083102,0.376505494,-0.092189938,0.818594575,0.266581625,-0.137651011,0.833029568,0.166409761,-0.171813101,0.845476806,0.610651791,-0.076623432,0.89095974,0.497671098,-0.117691442,0.916749239,0.422164232,-0.152045667,0.937529325,0.346167058,-0.181064934
Five,0.726461351,0.976950884,-0.000187611,0.60103327,0.917421281,-0.073833063,0.504235208,0.786794484,-0.112120643,0.429143369,0.682276905,-0.152313858,0.348937035,0.635304511,-0.195999324,0.618188083,0.541466475,-0.049061809,0.57872808,0.38661629,-0.089943498,0.566669703,0.287692606,-0.130612388,0.559204042,0.199039191,-0.159171119,0.702128828,0.523217916,-0.051410247,0.71066761,0.335855842,-0.076630071,0.720700622,0.22373271,-0.121618748,0.731091321,0.123443484,-0.160549015,0.773893952,0.547546864,-0.063607328,0.798513174,0.378479421,-0.100464076,0.814625978,0.270616323,-0.144784987,0.827115953,0.170873523,-0.176892832,0.840335011,0.608575046,-0.084252857,0.886079788,0.497007191,-0.125299111,0.913090348,0.423956186,-0.15783827,0.935048819,0.349621654,-0.186031803
Five,0.724622011,0.975994468,-0.000183007,0.60154444,0.916775763,-0.067930564,0.505982757,0.786826611,-0.100555234,0.43286854,0.683529437,-0.136539117,0.352546185,0.636092365,-0.17497462,0.620934725,0.540297747,-0.022752928,0.583456933,0.38912034,-0.054629344,0.57064873,0.290971994,-0.090961456,0.563065112,0.204121053,-0.118029915,0.702420771,0.522461891,-0.025004551,0.710909307,0.340605468,-0.041743077,0.721817136,0.22962153,-0.083415829,0.734294891,0.129931808,-0.119586788,0.77279222,0.547027826,-0.038454477,0.797840714,0.382584214,-0.065742426,0.815236628,0.277130395,-0.104179271,0.829878926,0.180185109,-0.132374123,0.838784456,0.608804822,-0.060380038,0.88437897,0.500828743,-0.094338551,0.911530375,0.430324912,-0.123331577,0.934691548,0.358956158,-0.148776501
Five,0.724699497,0.973472238,-0.000171961,0.602570653,0.914014578,-0.070416376,0.507801652,0.785741329,-0.104810417,0.435512543,0.682908654,-0.141393304,0.35748294,0.635571599,-0.178933531,0.620172322,0.54340142,-0.030452337,0.583227634,0.393557042,-0.064428657,0.571115434,0.297250688,-0.101374798,0.563467324,0.212030083,-0.127797335,0.701820254,0.525941253,-0.031195294,0.709650218,0.346416265,-0.050214581,0.719623566,0.238297403,-0.092898972,0.73058176,0.141341716,-0.13033244,0.772160351,0.550011754,-0.042672504,0.796407878,0.387992382,-0.072613999,0.813264012,0.284180492,-0.112927973,0.826523542,0.18833521,-0.141947776,0.837808669,0.609783888,-0.062483031,0.881794095,0.50214839,-0.097905986,0.907407939,0.431892097,-0.127168983,0.928259373,0.359820426,-0.153607726
Five,0.725582242,0.968583584,-0.000199256,0.60538131,0.907693684,-0.066163994,0.512452483,0.78310883,-0.098747015,0.441918701,0.681459725,-0.133484676,0.363941818,0.633573532,-0.168936849,0.622023344,0.542746007,-0.023336319,0.586013317,0.395453632,-0.053210411,0.5735057,0.300670892,-0.087060779,0.564861596,0.21763885,-0.111063816,0.70187974,0.526589215,-0.025181757,0.710438013,0.349652797,-0.040289231,0.721501946,0.244657099,-0.080239631,0.732423663,0.150709659,-0.114818513,0.770682991,0.550856292,-0.0378341,0.794644356,0.390453041,-0.063727528,0.811459959,0.289298743,-0.102025919,0.824445248,0.195359021,-0.129478991,0.834928751,0.609875858,-0.058371905,0.877456427,0.503523886,-0.091312975,0.902222097,0.434857547,-0.120012976,0.922693372,0.365434647,-0.145091072
Five,0.722168744,0.959614813,-0.000169461,0.605905354,0.896160185,-0.061567944,0.515492678,0.769750297,-0.092082322,0.447458237,0.671338499,-0.12544772,0.371561378,0.627962708,-0.161194772,0.622991979,0.539758742,-0.02710036,0.587580085,0.394947529,-0.058764078,0.575483561,0.301555604,-0.092731014,0.567939043,0.219004065,-0.116859674,0.701565742,0.525156379,-0.03205546,0.710801423,0.350865126,-0.049551949,0.721365631,0.247175992,-0.088619061,0.732535422,0.154926836,-0.120736577,0.768374205,0.550145268,-0.047276139,0.79350245,0.393284023,-0.076176398,0.80980736,0.294810355,-0.11393144,0.822602451,0.202864647,-0.139276162,0.829923511,0.60892719,-0.069945633,0.87328589,0.506301999,-0.106388614,0.897961497,0.438380718,-0.135300413,0.918140411,0.368772507,-0.158611268
Five,0.720099211,0.948797643,-0.000195336,0.609149158,0.885242283,-0.060471646,0.521110058,0.760188997,-0.09155947,0.453274876,0.666431427,-0.126819029,0.379452378,0.626166463,-0.163082302,0.623378932,0.538020253,-0.033661667,0.588393629,0.39852941,-0.06948638,0.576392293,0.30753848,-0.104920432,0.568819821,0.227625102,-0.128694639,0.698765337,0.524731874,-0.039734252,0.708870828,0.354966521,-0.061543055,0.717972159,0.253464937,-0.102707885,0.727036297,0.163835138,-0.134084702,0.76295948,0.548947036,-0.055562247,0.789383948,0.396196455,-0.088992819,0.804714978,0.299729884,-0.12816672,0.815844953,0.20964545,-0.1534556,0.821432829,0.605780542,-0.078231387,0.866228044,0.5069291,-0.117585756,0.890831411,0.44102186,-0.147304088,0.910780907,0.373812795,-0.169803813
Five,0.720673084,0.938046455,-0.000148364,0.610504746,0.875478148,-0.054257125,0.523189008,0.755196691,-0.081071042,0.457622558,0.662965775,-0.113543555,0.387997866,0.62071842,-0.145935878,0.624669969,0.534983933,-0.017665146,0.590405166,0.398121148,-0.045668241,0.579129219,0.310028195,-0.0762529,0.571870267,0.233014137,-0.097525999,0.697915971,0.521643102,-0.024718974,0.706019998,0.355727434,-0.041191358,0.713454604,0.258052319,-0.080112785,0.720957339,0.170548409,-0.110484757,0.76094234,0.544167042,-0.041580614,0.784971714,0.395828217,-0.069421798,0.798322797,0.303067178,-0.105372518,0.807102203,0.215688229,-0.127437994,0.818372786,0.598476648,-0.064745665,0.8621279,0.500619948,-0.099321477,0.886024237,0.437272638,-0.125598297,0.904187679,0.372553825,-0.144811288
Five,0.721241236,0.926266551,-0.000145862,0.612126172,0.863780022,-0.051505767,0.525440574,0.748300374,-0.077092215,0.460040033,0.657897234,-0.108244322,0.392702729,0.616210639,-0.138376027,0.625797987,0.535293519,-0.016467618,0.590818346,0.401084632,-0.045258239,0.579612017,0.315627575,-0.076712608,0.572621942,0.240707129,-0.097896636,0.697825491,0.522161424,-0.023143994,0.704318285,0.357020855,-0.039431524,0.711145163,0.262334079,-0.078988872,0.718574107,0.177666187,-0.109581158,0.75938338,0.543853283,-0.038823247,0.781597376,0.396577477,-0.065998055,0.793284595,0.306028008,-0.101441905,0.801339507,0.220986485,-0.122644216,0.815005243,0.596577108,-0.060651995,0.857146025,0.499946356,-0.095312752,0.879999638,0.436386526,-0.121821962,0.897485733,0.371862501,-0.140829086
Five,0.722138226,0.914254546,-0.000132742,0.613608599,0.852050066,-0.049848914,0.528751075,0.743493974,-0.07568448,0.466472387,0.655044615,-0.107834399,0.403766811,0.608836949,-0.139019176,0.62310642,0.531281292,-0.015223336,0.589614511,0.399285465,-0.042792816,0.578937531,0.315424025,-0.074411437,0.572772563,0.242465198,-0.095006295,0.693599164,0.518942952,-0.022747584,0.701009452,0.357063651,-0.037086729,0.70740366,0.2637842,-0.076243334,0.71482265,0.180635482,-0.106363371,0.754355371,0.539939761,-0.038950201,0.777362704,0.396087974,-0.063192084,0.788570523,0.308182716,-0.098036252,0.796180785,0.226444483,-0.118939884,0.809454203,0.59027952,-0.060923748,0.851252139,0.494773388,-0.092256486,0.87309128,0.43258214,-0.115415506,0.889059722,0.370098144,-0.131995723
Five,0.722523451,0.90319252,-0.000100803,0.615466237,0.843269646,-0.051037882,0.531893492,0.739694953,-0.078398615,0.472521842,0.652687907,-0.111228086,0.417597473,0.601445436,-0.142734304,0.625971913,0.530373454,-0.013902599,0.593110144,0.399967432,-0.039601944,0.58135289,0.318560064,-0.070628084,0.574954867,0.249077827,-0.092291497,0.693257511,0.516721368,-0.018862493,0.699216664,0.358126462,-0.03138347,0.704068005,0.266719282,-0.069164127,0.710780382,0.185896754,-0.09815973,0.751725554,0.536433041,-0.033012986,0.772964835,0.395316362,-0.05377128,0.782489479,0.309724092,-0.087178707,0.789677382,0.231098562,-0.10746935,0.805774331,0.5848791,-0.052708458,0.846921563,0.49189949,-0.081143096,0.867499232,0.431097329,-0.103615589,0.882942796,0.371024311,-0.119176239
Five,0.719902337,0.889465272,-7.76E-05,0.616128027,0.830196559,-0.049272206,0.534528315,0.730720758,-0.075328559,0.476376891,0.646616161,-0.10662885,0.424384356,0.595654964,-0.136798248,0.625184953,0.527084589,-0.014918213,0.592783868,0.400548309,-0.03939905,0.580951154,0.321135193,-0.068579689,0.573387086,0.25294295,-0.088609971,0.689919353,0.51342845,-0.01975598,0.696243823,0.358876944,-0.031675201,0.700473309,0.270269513,-0.068369299,0.705293775,0.192934126,-0.096562102,0.746369123,0.532376766,-0.033121556,0.767651916,0.393772602,-0.054224484,0.776756227,0.30981499,-0.089061469,0.782249212,0.233033419,-0.110513382,0.798460126,0.57923919,-0.051830877,0.839725196,0.489532471,-0.080763727,0.86057955,0.430273116,-0.104332693,0.875316381,0.37191394,-0.120818399
Five,0.717310786,0.876242399,-4.43E-05,0.615701556,0.816143394,-0.04722875,0.537075818,0.722593248,-0.072887547,0.482872486,0.640863121,-0.104152434,0.436440527,0.589156866,-0.133326337,0.622686982,0.522669256,-0.009752269,0.593102455,0.401666045,-0.032730907,0.58257705,0.327390522,-0.060849346,0.576581836,0.262097031,-0.079789802,0.685192466,0.5095222,-0.014107946,0.692320764,0.359673828,-0.024022058,0.6965909,0.275384605,-0.056715149,0.701981425,0.20053789,-0.080747418,0.739322126,0.527013302,-0.027310161,0.761411786,0.393644333,-0.045552552,0.771625161,0.314065874,-0.076908618,0.778860569,0.23976925,-0.096190609,0.789360404,0.571765661,-0.04611529,0.828135967,0.484462649,-0.071145207,0.847856939,0.428414673,-0.092783533,0.862121105,0.373035491,-0.107868887
Five,0.71790272,0.86158669,-7.21E-05,0.617272854,0.803730011,-0.045006007,0.538787186,0.714634836,-0.069181241,0.482746273,0.637541056,-0.09927506,0.436034024,0.587526917,-0.12768662,0.624275088,0.51697135,-0.00250203,0.594091594,0.397816241,-0.020785715,0.582185388,0.324367642,-0.04637843,0.575604796,0.261550188,-0.063737966,0.685243964,0.505594611,-0.006094075,0.692321479,0.359398395,-0.012333074,0.696446061,0.277659476,-0.042344157,0.701486051,0.205816329,-0.063954577,0.738084435,0.523608744,-0.018738158,0.759618342,0.393823564,-0.033286635,0.768140376,0.316577524,-0.061799664,0.773918092,0.245336592,-0.078557692,0.786703825,0.567560256,-0.036987249,0.823856294,0.483251393,-0.059050657,0.84198153,0.428896308,-0.079669222,0.854833066,0.375199825,-0.093261734
Five,0.715531886,0.848639011,-2.98E-05,0.616418719,0.793844342,-0.04411231,0.539995611,0.706192255,-0.068659224,0.485441566,0.629782081,-0.097806767,0.440807849,0.582885265,-0.125446886,0.624817371,0.514376581,-0.005079789,0.594526827,0.398214161,-0.022635486,0.582403123,0.326837778,-0.047357146,0.575868726,0.266227871,-0.064684302,0.684664309,0.50309056,-0.006918775,0.690459311,0.358502984,-0.012849425,0.694541335,0.279175252,-0.041111026,0.700479746,0.207877904,-0.062692091,0.736557305,0.520032883,-0.017191404,0.756082416,0.392527938,-0.029592864,0.764552653,0.318461806,-0.054772645,0.771443188,0.250127763,-0.071294628,0.784826398,0.562316775,-0.033444952,0.82120198,0.480573237,-0.051726922,0.839925826,0.428489,-0.070287965,0.854261458,0.376885235,-0.084207125
Five,0.707849383,0.841575027,-3.77E-05,0.612235606,0.789440095,-0.042738829,0.53853476,0.699121892,-0.066440642,0.486780167,0.620277524,-0.09508045,0.442078948,0.570942879,-0.1220643,0.625033259,0.514176667,-0.008624208,0.597224593,0.400506169,-0.025747461,0.585523784,0.330039561,-0.048512511,0.57873714,0.270654082,-0.064429089,0.683521986,0.502640665,-0.010579317,0.690146744,0.363254905,-0.016604438,0.693408251,0.285039902,-0.043520991,0.698215604,0.216579288,-0.063483998,0.73350513,0.519730508,-0.020141277,0.753004611,0.39410603,-0.033501383,0.761043787,0.320121437,-0.059608605,0.767050505,0.252084017,-0.076411553,0.779222488,0.561656594,-0.034513142,0.814453602,0.480670512,-0.055393167,0.832893252,0.428464055,-0.075228609,0.846782506,0.377413452,-0.089557461
Five,0.706949413,0.832571328,-4.08E-05,0.613202989,0.782746196,-0.047125231,0.540569544,0.696648479,-0.074098594,0.490229785,0.620788217,-0.103710085,0.448465019,0.574249029,-0.130116224,0.625296712,0.514232159,-0.016816298,0.599231541,0.40368104,-0.037438389,0.587630033,0.337359577,-0.062324215,0.579990089,0.281596929,-0.079934478,0.683539391,0.502048194,-0.017407153,0.689129889,0.366298497,-0.027467366,0.691268861,0.290504128,-0.057490818,0.695257366,0.223439306,-0.081772342,0.733237147,0.518232584,-0.025396731,0.750819325,0.397262692,-0.040207885,0.757520199,0.326401204,-0.066858262,0.762167931,0.260756433,-0.084726289,0.779512107,0.558777869,-0.03892998,0.811907828,0.479730159,-0.059144724,0.82819581,0.430022776,-0.076572269,0.840236306,0.380196899,-0.090167038
Five,0.703586996,0.825870991,-4.01E-05,0.611212969,0.776390493,-0.047893029,0.540403605,0.688109279,-0.076982088,0.490191936,0.612107515,-0.108709686,0.445081204,0.565120339,-0.139357775,0.62618643,0.514142215,-0.02062311,0.600507677,0.405326307,-0.041546278,0.588333428,0.339303076,-0.067101128,0.580235422,0.28380546,-0.085387595,0.682623208,0.502873242,-0.021131659,0.688022912,0.370564431,-0.032365613,0.689853728,0.295062304,-0.061446484,0.693093717,0.229150236,-0.085380293,0.730667651,0.519272327,-0.029192334,0.747686028,0.400622576,-0.045072958,0.75415808,0.330011219,-0.070632614,0.758446217,0.265347958,-0.087983631,0.775489151,0.559693038,-0.042872161,0.806604624,0.481636286,-0.064933144,0.821917295,0.432041317,-0.082853951,0.832987785,0.383302629,-0.096474878
Five,0.701150358,0.821726441,-4.63E-05,0.609935403,0.772792339,-0.045644324,0.541148305,0.682248652,-0.071759231,0.49263078,0.60576719,-0.099771939,0.446897656,0.56020999,-0.127981663,0.624002576,0.514034808,-0.021441462,0.598868489,0.406780273,-0.042780038,0.587148607,0.341967046,-0.068185471,0.579133809,0.288301796,-0.086143017,0.68034339,0.503743708,-0.022741133,0.686496973,0.376170903,-0.034627274,0.68850702,0.301299214,-0.063600212,0.691662967,0.236466199,-0.087734684,0.727915466,0.520822763,-0.031561293,0.745360196,0.406202078,-0.047473382,0.752206683,0.336984515,-0.073834568,0.756554127,0.27375868,-0.092214324,0.771445394,0.560837686,-0.045611028,0.802958429,0.486917108,-0.067785293,0.817955017,0.438635111,-0.085828438,0.828193605,0.390340418,-0.100582249
Five,0.703736782,0.818740487,-6.62E-05,0.614421248,0.770500243,-0.043590307,0.54470396,0.682711959,-0.069380894,0.496032536,0.607180595,-0.097990192,0.45201087,0.562084436,-0.126968667,0.624368846,0.518547118,-0.02116677,0.599001229,0.411924124,-0.041860156,0.587431014,0.348334253,-0.067447975,0.579477906,0.295222163,-0.085202001,0.67958951,0.508036673,-0.023411892,0.68435365,0.38140285,-0.034413982,0.686506033,0.307508618,-0.06233687,0.690105498,0.243510634,-0.085815661,0.726389945,0.52397877,-0.032746084,0.742285907,0.410171479,-0.047800127,0.748948574,0.342065513,-0.072015218,0.753534913,0.280655056,-0.088953875,0.769576252,0.56272161,-0.047525551,0.799242675,0.487908393,-0.068741173,0.81376946,0.439866811,-0.085926667,0.824302316,0.392539829,-0.099882491
Five,0.700696528,0.814588547,-5.88E-05,0.613837004,0.767880201,-0.041566297,0.546177924,0.683341563,-0.064821944,0.499284536,0.609355509,-0.091317803,0.45748359,0.563692212,-0.117388502,0.624129176,0.52014184,-0.016073741,0.599557698,0.416651368,-0.035673693,0.587660432,0.353715658,-0.061000686,0.579374969,0.301052898,-0.078940175,0.677429914,0.50956279,-0.018646389,0.681596935,0.384292006,-0.028836435,0.683782756,0.311003238,-0.058084138,0.68730247,0.248000354,-0.082064934,0.722551584,0.525729597,-0.028327649,0.738169134,0.413420737,-0.042917423,0.74504447,0.345571995,-0.068066053,0.74966675,0.284680337,-0.0860392,0.764366686,0.564840972,-0.04340132,0.793577909,0.491324365,-0.065462455,0.807561755,0.443483591,-0.084148869,0.817281127,0.39684999,-0.098794304
Five,0.696352541,0.811909318,-6.81E-05,0.61267817,0.764909267,-0.041420251,0.547137499,0.680655539,-0.065758467,0.501053214,0.608774126,-0.093037777,0.458127052,0.565254986,-0.12089289,0.622738183,0.522365808,-0.023599492,0.598381519,0.421459973,-0.045502491,0.58595252,0.360813856,-0.071359701,0.576698422,0.31055972,-0.090125337,0.67530328,0.512192845,-0.027556583,0.678723216,0.389167428,-0.041733611,0.679517329,0.316670775,-0.072369359,0.682316899,0.255683959,-0.09690991,0.719523311,0.528348386,-0.038199987,0.734806895,0.417777985,-0.055998731,0.739566207,0.351363033,-0.081645124,0.742567062,0.292512357,-0.100035459,0.760135591,0.567355514,-0.053910047,0.788824677,0.494711936,-0.078825064,0.802087903,0.447104633,-0.098250471,0.811329722,0.40076372,-0.113113858
Five,0.696557462,0.80743134,-6.26E-05,0.612024665,0.760484338,-0.041431114,0.546505272,0.676547289,-0.065342374,0.498948872,0.60538882,-0.091705583,0.455211997,0.561674178,-0.119073071,0.622470379,0.520263076,-0.024533592,0.597964823,0.4181225,-0.04711483,0.585309148,0.357643783,-0.07286191,0.575588405,0.307857037,-0.091153443,0.67517513,0.511635661,-0.028754639,0.680246413,0.388321072,-0.042230051,0.683074951,0.315758705,-0.071636334,0.687083125,0.25452888,-0.096309938,0.719765365,0.528743684,-0.039465398,0.73412627,0.418147832,-0.056281947,0.740089893,0.351380259,-0.08262711,0.744515538,0.292672664,-0.101663172,0.760742247,0.568296313,-0.055145573,0.788940668,0.495784402,-0.079295292,0.802792847,0.448333889,-0.099552028,0.812737405,0.402908117,-0.115160033
Five,0.696335435,0.807461679,-5.85E-05,0.6132074,0.760969996,-0.03833431,0.548878968,0.67840445,-0.060504753,0.502493143,0.608576655,-0.086614147,0.460167199,0.565374315,-0.113337763,0.621929646,0.523163915,-0.017806372,0.596862137,0.423639476,-0.038442552,0.584569871,0.364246398,-0.062955797,0.575824022,0.315354228,-0.080267653,0.673474371,0.513765872,-0.023259411,0.677289426,0.392807573,-0.03519934,0.678197145,0.320522517,-0.064752989,0.68106842,0.259124964,-0.089105219,0.717579663,0.529859185,-0.035514072,0.73151052,0.420826077,-0.050864369,0.736199617,0.354481995,-0.077395827,0.739566803,0.295323819,-0.09652213,0.758317709,0.567906618,-0.052275985,0.786609709,0.495745242,-0.075289086,0.800271511,0.448725015,-0.094658107,0.810043931,0.403239191,-0.109879151
Five,0.693875372,0.807078421,-6.83E-05,0.613986313,0.760867655,-0.037018951,0.550223231,0.680854142,-0.058758423,0.505724072,0.610655904,-0.08424934,0.465387076,0.566674948,-0.109175652,0.621455133,0.529993176,-0.015521353,0.596683681,0.435495675,-0.033818867,0.584811866,0.378793001,-0.055802718,0.577098608,0.331635177,-0.071710676,0.671798468,0.5191769,-0.018859889,0.673290431,0.401972026,-0.029520351,0.673294723,0.332737148,-0.057271376,0.67587769,0.275002897,-0.079266064,0.714604259,0.534052968,-0.0281494,0.728833139,0.42794925,-0.042591259,0.733226478,0.363822281,-0.064506888,0.735986948,0.307435542,-0.080132939,0.753994167,0.570883512,-0.041860454,0.780578911,0.500108719,-0.062229946,0.792478442,0.454711497,-0.077742457,0.800186217,0.411245227,-0.089649931
Five,0.690320134,0.80419898,-6.12E-05,0.610375345,0.759369016,-0.040988777,0.54807061,0.67976141,-0.066392019,0.504154265,0.609057486,-0.094067141,0.464949369,0.562699139,-0.121635489,0.619514644,0.533317089,-0.028024936,0.594974995,0.437977791,-0.049518764,0.583775878,0.380996346,-0.072637655,0.576474786,0.333714306,-0.088983573,0.670145512,0.523379982,-0.030178295,0.672693789,0.407450378,-0.043363411,0.673977017,0.339130074,-0.072761714,0.677161336,0.282383561,-0.096739158,0.713046551,0.539139867,-0.037896849,0.726463139,0.433457971,-0.054879431,0.731039047,0.369602114,-0.080741391,0.733292937,0.314077288,-0.0992603,0.752585769,0.575849831,-0.04961437,0.779293597,0.505424261,-0.071623988,0.791966915,0.459358215,-0.08938615,0.799392462,0.415855616,-0.10304708
Five,0.689131379,0.802869499,-4.39E-05,0.609970272,0.761219621,-0.037535992,0.548253477,0.682140708,-0.059373759,0.505429745,0.612674594,-0.084087253,0.468637139,0.567682147,-0.107288003,0.617746532,0.536293864,-0.018313553,0.593804836,0.442431509,-0.037460323,0.583408713,0.385005355,-0.058760226,0.57681334,0.337543637,-0.073058166,0.667286217,0.526729345,-0.020358514,0.670951068,0.41166842,-0.030990984,0.672999024,0.343934357,-0.057598498,0.676806867,0.287771195,-0.079130478,0.709627926,0.542394459,-0.028253322,0.724303007,0.438233078,-0.043269571,0.729538441,0.375536382,-0.065892763,0.732612431,0.321390361,-0.082188182,0.748059034,0.578744888,-0.040070307,0.775166035,0.510518312,-0.060324058,0.787858367,0.464999229,-0.077490449,0.795203209,0.422195405,-0.090857066
Five,0.686359763,0.802032113,-5.25E-05,0.60795778,0.760240436,-0.03787012,0.547557771,0.682492793,-0.060700703,0.504630208,0.613710463,-0.086670235,0.465895295,0.568899095,-0.112859219,0.615318596,0.538743734,-0.021370083,0.591133416,0.447475731,-0.042308725,0.580199957,0.392102361,-0.066195495,0.573828697,0.347051322,-0.081979565,0.664604843,0.529500306,-0.024338704,0.667089105,0.416057587,-0.036101609,0.668554127,0.34893465,-0.063494898,0.672456801,0.294035316,-0.085485049,0.70696187,0.545216918,-0.032781068,0.720657706,0.442830801,-0.048286483,0.725668728,0.380026221,-0.070893243,0.729078591,0.326047003,-0.0863133,0.745497108,0.581555307,-0.045371681,0.771294892,0.513461888,-0.066090994,0.783643484,0.46718657,-0.082693174,0.790967345,0.423467159,-0.095230371
